Date,svm,logistic,xgb,mlp,rf,lgb,knn
2021-10-21 00:00:00-04:00,0.5288405995546849,0.5277746882120856,0.7111128,0.28952444120408327,0.5,0.5667277740294558,0.4
2021-10-22 00:00:00-04:00,0.5288812404438025,0.5125284408178125,0.5139164,0.410973244422951,0.35,0.4681070201106422,0.2
2021-10-25 00:00:00-04:00,0.5290095502326768,0.5267796104786899,0.6176929,0.4217160873668935,0.38,0.4080718417470466,0.4
2021-10-26 00:00:00-04:00,0.5290464562067743,0.5311884899751352,0.49148616,0.2713868449443108,0.59,0.5030613893100014,0.4
2021-10-27 00:00:00-04:00,0.5293753476580402,0.5231776533019712,0.35183924,0.4877370582392736,0.55,0.5673107178995506,0.4
2021-10-28 00:00:00-04:00,0.529616131583216,0.5252997327323577,0.7186428,0.5815818921176288,0.49,0.7033755282230435,0.2
2021-10-29 00:00:00-04:00,0.5293627742853498,0.522386568480352,0.37635878,0.366977836955213,0.55,0.4508985898419471,0.6
2021-11-01 00:00:00-04:00,0.5294106556265848,0.5167997644114105,0.3781835,0.6951932495766209,0.53,0.5727961817868436,0.4
2021-11-02 00:00:00-04:00,0.5293135517660735,0.5275752231712225,0.6625471,0.5776821374564056,0.63,0.7064575136093176,0.8
2021-11-03 00:00:00-04:00,0.5286476964979191,0.5142599119907234,0.42329106,0.22861117360727157,0.64,0.5397259266835586,0.4
2021-11-04 00:00:00-04:00,0.5293081557723497,0.5092050755687363,0.24899921,0.8136039740218134,0.41,0.5208916226579388,0.2
2021-11-05 00:00:00-04:00,0.5292916628820843,0.5119667670344834,0.7513747,0.7474337168849929,0.49,0.5450335801842041,0.4
2021-11-08 00:00:00-05:00,0.5286570717000268,0.5218052930470762,0.31909996,0.618481750611891,0.52,0.4835027608000126,0.6
2021-11-09 00:00:00-05:00,0.5289828510706663,0.5240237243068867,0.15126236,0.7393249851647303,0.53,0.35000872074415423,0.6
2021-11-10 00:00:00-05:00,0.5295978054062788,0.5071987558000168,0.7091158,0.8261419051380392,0.72,0.7006307618512734,0.6
2021-11-11 00:00:00-05:00,0.5292320572470451,0.5179571864514617,0.5632897,0.7668406910255013,0.64,0.5991644208631443,0.6
2021-11-12 00:00:00-05:00,0.529368539956879,0.5163296301094613,0.20302106,0.6537265885805785,0.65,0.4267878773423662,0.6
2021-11-15 00:00:00-05:00,0.5298382783591244,0.5266688141415722,0.38873833,0.6098342394614804,0.65,0.47079617357357234,0.8
2021-11-16 00:00:00-05:00,0.5298771132613888,0.5326078049138445,0.84156525,0.5815922766943611,0.67,0.809983815827865,0.8
2021-11-17 00:00:00-05:00,0.5297260445396856,0.5199437268046062,0.9146804,0.5493188336787359,0.7,0.8071657807826538,0.8
2021-11-18 00:00:00-05:00,0.529786484117497,0.5351598129537541,0.6762465,0.7019378885471892,0.65,0.8233849282987722,0.8
2021-11-19 00:00:00-05:00,0.5296441464606598,0.5350767752755973,0.7615333,0.6716456742341561,0.65,0.8134616747366323,0.8
2021-11-22 00:00:00-05:00,0.5294342714986213,0.5616418751618658,0.8177853,0.7576889381202194,0.63,0.7086336762084282,1.0
2021-11-23 00:00:00-05:00,0.5297396640391645,0.5611520832382426,0.7056333,0.7116954307355222,0.52,0.6625008051532074,0.6
2021-11-24 00:00:00-05:00,0.5298093961747544,0.5576348590499467,0.50996614,0.4510658962906446,0.5,0.5998249406234607,0.4
2021-11-26 00:00:00-05:00,0.5292392754129481,0.5440334894579477,0.7747667,0.3127133426551012,0.52,0.5778546544260164,0.2
2021-11-29 00:00:00-05:00,0.5292536972319289,0.5471624503732067,0.60483193,0.36213705539738655,0.41,0.5524168940661839,0.2
2021-11-30 00:00:00-05:00,0.5290631472001669,0.5423124915045735,0.62828285,0.6043293678846597,0.48,0.48678471286124847,0.6
2021-12-01 00:00:00-05:00,0.5293746719722267,0.5423368738423179,0.89535224,0.5416120621303118,0.47,0.5203273692823996,0.4
2021-12-02 00:00:00-05:00,0.5293241014221298,0.5530836291780254,0.3289099,0.5719195417469518,0.53,0.5606246474556063,0.4
2021-12-03 00:00:00-05:00,0.5291016104936689,0.5259740241076024,0.23220558,0.5619579445363097,0.53,0.4839799861224641,0.6
2021-12-06 00:00:00-05:00,0.5294657019378792,0.545075786374158,0.5783034,0.4543700622127705,0.64,0.6142426361595454,0.4
2021-12-07 00:00:00-05:00,0.5289663779023632,0.5332467764148515,0.68131787,0.6185825043104348,0.5,0.4325964609867544,0.4
2021-12-08 00:00:00-05:00,0.5291969404938878,0.5427672455733608,0.31264743,0.6047752990599519,0.54,0.46329097469340497,0.2
2021-12-09 00:00:00-05:00,0.5289617567863482,0.5486042810959102,0.56964904,0.47701649507538757,0.61,0.6014469893390596,0.4
2021-12-10 00:00:00-05:00,0.5290856649348968,0.5347669005228829,0.6475048,0.5971727535017005,0.49,0.6419719961261648,0.2
2021-12-13 00:00:00-05:00,0.5293375440144445,0.5351043695932329,0.2648868,0.7394616233205836,0.47,0.5748298816357982,0.8
2021-12-14 00:00:00-05:00,0.5287172500396733,0.5425600746250481,0.5918001,0.5446675971558638,0.47,0.5240053271004106,0.4
2021-12-15 00:00:00-05:00,0.5288781763462609,0.5181320839194865,0.30480975,0.7840361132030621,0.58,0.5174149068049554,0.4
2021-12-16 00:00:00-05:00,0.5291209481650985,0.5100550943893774,0.26567188,0.6226451411561444,0.33,0.4273173904873007,0.4
2021-12-17 00:00:00-05:00,0.5284860700248427,0.5146726018743983,0.66103923,0.37682293970125397,0.31,0.6435467815439566,0.6
2021-12-20 00:00:00-05:00,0.5287753594189034,0.521085826586117,0.24579811,0.6005173512621356,0.46,0.5508789000656626,0.2
2021-12-21 00:00:00-05:00,0.5293828830777211,0.5274794583476206,0.36846465,0.8247596711406351,0.58,0.5836980913468726,0.6
2021-12-22 00:00:00-05:00,0.5292166271488953,0.5453606896916333,0.18770997,0.6195192490308193,0.39,0.4657467589573335,0.2
2021-12-23 00:00:00-05:00,0.5289482897406443,0.5490032287354364,0.21506843,0.41982520151146774,0.29,0.36906184100611134,0.2
2021-12-27 00:00:00-05:00,0.5289242075094566,0.5456616022755517,0.13140884,0.3535277332254485,0.24,0.49328099894634236,0.2
2021-12-28 00:00:00-05:00,0.5291606554910704,0.5429269730881048,0.67662907,0.4862279306375267,0.34,0.5307694773475762,0.4
2021-12-29 00:00:00-05:00,0.5292594910441483,0.5357897310978293,0.66780996,0.46628737610223464,0.35,0.5260037856939334,0.2
2021-12-30 00:00:00-05:00,0.529437583817332,0.5361397989480938,0.5804509,0.5155025154003692,0.47,0.36119878305893305,0.4
2021-12-31 00:00:00-05:00,0.529250513229863,0.5354057951997723,0.2848531,0.40253349981138964,0.55,0.46315423234902553,0.4
2022-01-03 00:00:00-05:00,0.5287174502901142,0.5328989729294947,0.5781243,0.2504325810412351,0.54,0.6538821080130041,0.2
2022-01-04 00:00:00-05:00,0.5294629521844377,0.5232291669633315,0.809922,0.6359569554773135,0.44,0.5279495207940943,0.2
2022-01-05 00:00:00-05:00,0.5296069792318088,0.5281533569537947,0.34694666,0.6124545266416085,0.34,0.47522830825743007,0.6
2022-01-06 00:00:00-05:00,0.5282108488544195,0.5184925235584588,0.41755757,0.20661856816217228,0.52,0.4804729451607912,0.4
2022-01-07 00:00:00-05:00,0.5292934832572542,0.5106395269218149,0.30737635,0.5370241289250182,0.39,0.4111693493622226,0.4
2022-01-10 00:00:00-05:00,0.5295165823918633,0.5152426827708698,0.21733429,0.6734741993591744,0.34,0.38809884974317127,0.6
2022-01-11 00:00:00-05:00,0.5287474112015695,0.5112693308034579,0.5395705,0.6848230397883133,0.29,0.3104924191585931,0.4
2022-01-12 00:00:00-05:00,0.5287282293858903,0.5301491256362946,0.55826473,0.6033048903981525,0.41,0.37843088083217125,0.6
2022-01-13 00:00:00-05:00,0.5286762119805196,0.5280583842537472,0.79320073,0.33172187861290786,0.37,0.5377064264728211,0.4
2022-01-14 00:00:00-05:00,0.5290043576389795,0.5242529558292143,0.4916693,0.35928570941399446,0.45,0.609518677249541,0.2
2022-01-18 00:00:00-05:00,0.5291619714810019,0.5195908175617375,0.535937,0.44029596734434856,0.45,0.608827744705303,0.2
2022-01-19 00:00:00-05:00,0.5297419913106718,0.5170010648259297,0.556477,0.5872686838554549,0.48,0.6393546580515134,0.4
2022-01-20 00:00:00-05:00,0.5288803749196452,0.5302415258012974,0.33425218,0.613367822130471,0.31,0.44193507766924445,0.6
2022-01-21 00:00:00-05:00,0.5284770233359277,0.5208605948427425,0.3848284,0.13918859745466386,0.31,0.5645350419406244,0.2
2022-01-24 00:00:00-05:00,0.5297161319691501,0.5269302694977872,0.7183196,0.7305051707963854,0.41,0.4842138731228323,0.4
2022-01-25 00:00:00-05:00,0.5295778324654232,0.5268318094231089,0.6526791,0.5942430587244203,0.39,0.2954317377358531,0.4
2022-01-26 00:00:00-05:00,0.5281925281966788,0.5201923299781573,0.354472,0.10165763122586303,0.52,0.2744684741403972,0.8
2022-01-27 00:00:00-05:00,0.5281093642110373,0.5114560002317975,0.538055,0.3825812857247652,0.54,0.5295100230648823,0.6
2022-01-28 00:00:00-05:00,0.5292595975503289,0.5155533166273051,0.5576156,0.5972976958278273,0.49,0.3520896465562743,0.6
2022-01-31 00:00:00-05:00,0.529554014220046,0.5084959762323606,0.58612865,0.6546467295168802,0.46,0.568141691728549,0.6
2022-02-01 00:00:00-05:00,0.5288922302414626,0.5082662993033858,0.45640972,0.47033354509355996,0.34,0.506381548620301,0.6
2022-02-02 00:00:00-05:00,0.5286174032961984,0.5085487446660091,0.54805094,0.38591876402910047,0.32,0.4474735719738891,0.4
2022-02-03 00:00:00-05:00,0.5287670112230377,0.5130696714150821,0.44614062,0.44991691379180154,0.33,0.5306566763950191,0.4
2022-02-04 00:00:00-05:00,0.5287906400255655,0.5087291114035526,0.52931553,0.4840851811823289,0.31,0.47389842270535437,0.4
2022-02-07 00:00:00-05:00,0.5288789677926115,0.5074526355652659,0.41889852,0.6825463830062715,0.38,0.46501865462370384,0.4
2022-02-08 00:00:00-05:00,0.5284785761547083,0.5160310105818346,0.33640608,0.4965753524604163,0.23,0.5044526299562756,0.6
2022-02-09 00:00:00-05:00,0.5283597175611685,0.517015665200543,0.3571679,0.4084203572397013,0.24,0.5017081392194424,0.8
2022-02-10 00:00:00-05:00,0.5284878661590762,0.5188715469708519,0.2993558,0.2567444015641163,0.27,0.4203493997306287,0.2
2022-02-11 00:00:00-05:00,0.5298706359629378,0.4957655374953715,0.55540353,0.931554812393314,0.51,0.6471015598117157,1.0
2022-02-14 00:00:00-05:00,0.52900141601226,0.5174830942880239,0.7296762,0.6039150541031479,0.52,0.5560623165086751,0.4
2022-02-15 00:00:00-05:00,0.5286164533707738,0.5263821121375651,0.6763576,0.14557496166902884,0.46,0.4692735789782582,0.4
2022-02-16 00:00:00-05:00,0.5298615527957439,0.5164711451687191,0.8666417,0.7510700969700869,0.6,0.4834835465706887,0.6
2022-02-17 00:00:00-05:00,0.5301929046814069,0.5052210478419482,0.68373376,0.6976771498104084,0.74,0.5201857519828117,0.8
2022-02-18 00:00:00-05:00,0.5294403022036199,0.5166394495459431,0.38960788,0.44427850028873583,0.58,0.37016298160524697,0.6
2022-02-22 00:00:00-05:00,0.5298485471112883,0.5152932753965176,0.7178631,0.690890933700213,0.64,0.4652697710312218,0.4
2022-02-23 00:00:00-05:00,0.5299987061925404,0.5223806580203205,0.8608956,0.7549799666920354,0.67,0.46600701710724224,0.6
2022-02-24 00:00:00-05:00,0.5295721590043193,0.4977307939464618,0.90829414,0.8093809289905838,0.53,0.5970848794102331,0.4
2022-02-25 00:00:00-05:00,0.5297612008132357,0.5332896221335339,0.89437985,0.7513026408090445,0.58,0.6725556878667873,0.8
2022-02-28 00:00:00-05:00,0.5296136686003278,0.5072802613885942,0.76008,0.7732173431395692,0.45,0.3883300510461287,0.6
2022-03-01 00:00:00-05:00,0.5300323142429694,0.4768277658285784,0.7711498,0.9702489601338725,0.48,0.6074134126623312,0.8
2022-03-02 00:00:00-05:00,0.5288701951894907,0.5123878085109799,0.45585862,0.3987417564414895,0.37,0.3623137381209526,0.4
2022-03-03 00:00:00-05:00,0.5292697810699233,0.5002157654768404,0.05907428,0.7556122592520279,0.39,0.3221434622811147,0.8
2022-03-04 00:00:00-05:00,0.529946158886348,0.4835630191430893,0.23808606,0.9536193474195429,0.48,0.5537478775614695,0.6
2022-03-07 00:00:00-05:00,0.5299913572891167,0.4603961204583658,0.17752399,0.9651732275050531,0.47,0.42257535356356163,0.8
2022-03-08 00:00:00-05:00,0.5293521588714922,0.3982358161511211,0.60242987,0.7519074003918332,0.6,0.33735044417427656,0.8
2022-03-09 00:00:00-05:00,0.5286026987253978,0.509640546817714,0.046234723,0.20683276766934655,0.48,0.6117874122748085,0.4
2022-03-10 00:00:00-05:00,0.5291881719919052,0.4885407481879007,0.19519827,0.6098683468603674,0.46,0.44381040095721125,0.8
2022-03-11 00:00:00-05:00,0.5288696211847287,0.5226399149356621,0.50587654,0.23686257892375387,0.45,0.38638778724383793,0.8
2022-03-14 00:00:00-04:00,0.5290994727092814,0.5323963195531041,0.5335865,0.6162204025130258,0.57,0.6230483665475643,0.6
2022-03-15 00:00:00-04:00,0.5293273122617055,0.5507913662247563,0.33575565,0.5488914592071563,0.54,0.5798184542101396,0.8
2022-03-16 00:00:00-04:00,0.5272132781662288,0.5210764833915369,0.11726055,0.08511430463806359,0.37,0.2721007589968905,0.0
2022-03-17 00:00:00-04:00,0.5271348244680409,0.5154058996256443,0.13027325,0.2681124689280062,0.38,0.3690064813815769,0.4
2022-03-18 00:00:00-04:00,0.5279801211164858,0.5257153930363786,0.5639808,0.5323839719297865,0.53,0.6368715760681213,0.6
2022-03-21 00:00:00-04:00,0.5270459996653873,0.5119715496350135,0.13388348,0.32366719119672543,0.33,0.29155997219314705,0.2
2022-03-22 00:00:00-04:00,0.5280016116362006,0.5363730307286078,0.3388396,0.4788984725857612,0.56,0.5123677135637316,0.6
2022-03-23 00:00:00-04:00,0.526828786501619,0.49434623231791314,0.0491298,0.1879064693990578,0.29,0.30081902134953503,0.4
2022-03-24 00:00:00-04:00,0.5270875593601273,0.4988076702522351,0.03798472,0.5487144345793674,0.27,0.4259915822925735,0.2
2022-03-25 00:00:00-04:00,0.5270114049264788,0.5042300548296175,0.14732823,0.7017810699367768,0.53,0.39250965849438296,0.4
2022-03-28 00:00:00-04:00,0.5282133720479448,0.532999171577739,0.18388465,0.8972565124328403,0.55,0.5641938234145324,0.2
2022-03-29 00:00:00-04:00,0.5278922997918489,0.5274200176002929,0.27403674,0.4928408147051177,0.5,0.3826592589868169,0.4
2022-03-30 00:00:00-04:00,0.5275731997958516,0.5159213930259101,0.075348616,0.551137558562869,0.32,0.36674368602013585,0.2
2022-03-31 00:00:00-04:00,0.5269491403817848,0.5111597852225559,0.11218945,0.37431824145359827,0.39,0.33554906443873056,0.4
2022-04-01 00:00:00-04:00,0.5271099786228673,0.5236759812690002,0.1986543,0.25075992544124287,0.52,0.704576146359743,0.2
2022-04-04 00:00:00-04:00,0.527845165781516,0.5208989972131963,0.31074506,0.4984590455540897,0.44,0.5100306340530739,0.4
2022-04-05 00:00:00-04:00,0.5277120506769795,0.5142981894452525,0.22268492,0.3413981964720921,0.41,0.41596915017905545,0.4
2022-04-06 00:00:00-04:00,0.5275529429891923,0.5060068572332335,0.093466446,0.3592891633691828,0.34,0.28838706821571375,0.2
2022-04-07 00:00:00-04:00,0.5278613804025298,0.5057798406305095,0.34692913,0.5716420975567552,0.3,0.28942217545269033,0.6
2022-04-08 00:00:00-04:00,0.5274863026604697,0.5097901727767126,0.07315656,0.664600221650257,0.17,0.26197607945464574,0.2
2022-04-11 00:00:00-04:00,0.5277105681539813,0.5179204098114507,0.107875794,0.6915373190966801,0.2,0.33484583624562814,0.2
2022-04-12 00:00:00-04:00,0.5279000253111511,0.5225968672935116,0.100162484,0.8275861133149836,0.21,0.2739614566722098,0.4
2022-04-13 00:00:00-04:00,0.5278745643189939,0.5289884732912443,0.11424596,0.8397533062673295,0.31,0.22133833518515317,0.6
2022-04-14 00:00:00-04:00,0.5278565448341063,0.5274139539348737,0.27333784,0.39833153868178556,0.39,0.23805596065896628,0.6
2022-04-18 00:00:00-04:00,0.5288614219743125,0.5210738623282348,0.42449522,0.6751913975580731,0.37,0.3614193435906814,0.8
2022-04-19 00:00:00-04:00,0.5283059644008234,0.5282539832775722,0.75095767,0.31522836525951486,0.38,0.6483642266019694,1.0
2022-04-20 00:00:00-04:00,0.5283762018679767,0.5171325802331723,0.52806556,0.6052366921545532,0.34,0.38294498499784824,0.4
2022-04-21 00:00:00-04:00,0.5282364825438809,0.5241286054715356,0.600053,0.5370049170816678,0.46,0.5280412831892075,0.6
2022-04-22 00:00:00-04:00,0.5277925450680016,0.515207697635063,0.3541949,0.35942544173526797,0.35,0.44429617054424586,0.2
2022-04-25 00:00:00-04:00,0.5278424544971303,0.5277420159958658,0.76418877,0.6937279710593951,0.45,0.5088514678802553,0.4
2022-04-26 00:00:00-04:00,0.5286676197469699,0.5150424887754793,0.5413285,0.5921402546061518,0.38,0.41314423086966395,0.4
2022-04-27 00:00:00-04:00,0.5287195784564475,0.5303383010575975,0.45844322,0.6962435968605097,0.49,0.5309385805700237,0.4
2022-04-28 00:00:00-04:00,0.5285705782316723,0.515454969995524,0.7487739,0.5862084255628393,0.62,0.5585778855244069,0.6
2022-04-29 00:00:00-04:00,0.5285148532308283,0.5212331097277428,0.9091639,0.6701716529584679,0.6,0.5742999772305324,0.8
2022-05-02 00:00:00-04:00,0.5277690031461062,0.5509677393048843,0.7884199,0.6462201735480205,0.51,0.684552577267901,0.6
2022-05-03 00:00:00-04:00,0.5293388894377993,0.5442382705547554,0.3363591,0.7519897377053961,0.66,0.5259150907558496,0.6
2022-05-04 00:00:00-04:00,0.5294015349364416,0.5258192454784721,0.31938726,0.9151279671091831,0.45,0.6367056658240267,0.8
2022-05-05 00:00:00-04:00,0.528005592390708,0.5249811480883733,0.28823933,0.5604183133193021,0.44,0.6115512702675673,0.6
2022-05-06 00:00:00-04:00,0.5282681075651112,0.5277006017184841,0.2577179,0.5172669127553456,0.53,0.6420728576116658,0.8
2022-05-09 00:00:00-04:00,0.5283315923838913,0.5630182812086082,0.13785553,0.49516034740030995,0.49,0.5581026260628048,0.2
2022-05-10 00:00:00-04:00,0.5286892502091213,0.5595468898181761,0.12645635,0.47154675031212134,0.42,0.5688899757292126,0.4
2022-05-11 00:00:00-04:00,0.5299399312943218,0.5430241462152785,0.2424507,0.8783505093591814,0.54,0.37754814039441514,0.8
2022-05-12 00:00:00-04:00,0.5287228178659669,0.5638235517577478,0.43592396,0.5228243298695304,0.4,0.3425258002744102,0.6
2022-05-13 00:00:00-04:00,0.5288468320817529,0.5659273486166682,0.5440991,0.6114242524464922,0.56,0.6854655735008522,0.6
2022-05-16 00:00:00-04:00,0.5305524878020792,0.5405161718804758,0.78309125,0.8931437438835177,0.65,0.512381839343871,0.6
2022-05-17 00:00:00-04:00,0.5298577115867474,0.5517247596919345,0.24118,0.6352263394421223,0.48,0.563750689647209,0.6
2022-05-18 00:00:00-04:00,0.5294781594953644,0.5337891107167955,0.22600973,0.5248285740865697,0.6,0.49605184020340476,0.8
2022-05-19 00:00:00-04:00,0.5290272971012174,0.5014650840421789,0.08351111,0.7855378686497899,0.58,0.3718741624891874,0.8
2022-05-20 00:00:00-04:00,0.5285336711186581,0.5101141731230331,0.031388946,0.7024252091378834,0.44,0.3865111321766562,0.4
2022-05-23 00:00:00-04:00,0.5277393848414371,0.5008016184141786,0.22481857,0.4390181489402228,0.4,0.36127810175789027,0.6
2022-05-24 00:00:00-04:00,0.5278829579272489,0.5026554559619132,0.27763346,0.5522590807695058,0.57,0.29705207341933365,0.2
2022-05-25 00:00:00-04:00,0.5282029920431088,0.5153315351947705,0.8286382,0.6363439108337164,0.48,0.4775327759960359,0.8
2022-05-26 00:00:00-04:00,0.5282619870458534,0.5109524252669291,0.73635393,0.5675112854460713,0.57,0.5977314003237802,0.6
2022-05-27 00:00:00-04:00,0.5288556840802671,0.5137943170223647,0.7162127,0.5968752087088464,0.54,0.6442188832832944,0.6
2022-05-31 00:00:00-04:00,0.5286268639158453,0.5124623633943618,0.41900855,0.8131675624371779,0.63,0.5552869781049027,0.6
2022-06-01 00:00:00-04:00,0.5285917959335213,0.5030840195975361,0.8197962,0.7353746512576502,0.69,0.606500290049817,0.8
2022-06-02 00:00:00-04:00,0.5281134731095438,0.5060871875141085,0.6814484,0.22247990310323393,0.64,0.43821604292871014,0.6
2022-06-03 00:00:00-04:00,0.5281317678828228,0.5142881791415916,0.3801499,0.5866287631254703,0.53,0.41487786098094154,1.0
2022-06-06 00:00:00-04:00,0.5285140593534652,0.5132405866842191,0.43827188,0.681521057697276,0.52,0.5467532403417965,0.6
2022-06-07 00:00:00-04:00,0.5290712328091668,0.5187586713221034,0.64671135,0.47543852627101013,0.62,0.6571175602378324,0.4
2022-06-08 00:00:00-04:00,0.5286161103554714,0.5184673201859078,0.7486485,0.533284924046727,0.56,0.6096687116743645,0.6
2022-06-09 00:00:00-04:00,0.5283573745598635,0.5191054382324604,0.2980239,0.627072636480811,0.55,0.5180880907877375,0.6
2022-06-10 00:00:00-04:00,0.5286647604606984,0.49915150876949405,0.605601,0.5696957247329164,0.58,0.4496880848626184,0.2
2022-06-13 00:00:00-04:00,0.5272779760358077,0.5077432907690994,0.2350374,0.5125214755063713,0.38,0.6436240401444349,0.0
2022-06-14 00:00:00-04:00,0.528055112688701,0.49166854277110966,0.29500845,0.6380615985730459,0.48,0.409347880285648,0.4
2022-06-15 00:00:00-04:00,0.5299485607749087,0.4806015259935726,0.68484634,0.8869612731762822,0.48,0.4295329489196614,0.8
2022-06-16 00:00:00-04:00,0.5279612180874261,0.4763736138309351,0.28828588,0.4305047206370443,0.46,0.39147229628578073,0.2
2022-06-17 00:00:00-04:00,0.5275208118604489,0.4814419021884091,0.12453728,0.21425347144487958,0.35,0.5004685287542331,0.2
2022-06-21 00:00:00-04:00,0.5283858235118906,0.4823433821454924,0.27253124,0.5189537352567175,0.27,0.5276205166513401,0.2
2022-06-22 00:00:00-04:00,0.5290200760873343,0.48719220714559414,0.5868948,0.6835405444681595,0.43,0.6517463800999592,0.6
