Date,price,position,pnl,cum
2011-11-29 00:00:00-05:00,166.8800048828125,1.0,-0.001,0.999
2011-11-30 00:00:00-05:00,170.1300048828125,0.0,-0.001,0.998001
2011-12-01 00:00:00-05:00,169.6300048828125,0.0,-0.0,0.998001
2011-12-02 00:00:00-05:00,169.82000732421875,0.0,0.0,0.998001
2011-12-05 00:00:00-05:00,167.32000732421875,1.0,-0.015721469156617207,0.982310958060227
2011-12-06 00:00:00-05:00,168.17999267578125,0.0,-0.001,0.9813286471021667
2011-12-07 00:00:00-05:00,169.39999389648438,0.0,0.0,0.9813286471021667
2011-12-08 00:00:00-05:00,165.97999572753906,0.0,-0.0,0.9813286471021667
2011-12-09 00:00:00-05:00,166.39999389648438,1.0,0.001530414385808033,0.9828304865808976
2011-12-12 00:00:00-05:00,161.99000549316406,1.0,-0.026502335126668997,0.9567831836528234
2011-12-13 00:00:00-05:00,158.4499969482422,1.0,-0.021853252823497593,0.9358743588431874
2011-12-14 00:00:00-05:00,152.88999938964844,0.0,-0.001,0.9349384844843441
2011-12-15 00:00:00-05:00,152.3300018310547,1.0,-0.004662748124987347,0.9305791018188363
2011-12-16 00:00:00-05:00,155.22999572753906,1.0,0.019037575406193996,0.9482950716411407
2011-12-19 00:00:00-05:00,154.8699951171875,1.0,-0.0023191433373703774,0.946095839443883
2011-12-20 00:00:00-05:00,156.97999572753906,1.0,0.013624334453907316,0.9589857655859166
2011-12-21 00:00:00-05:00,157.16000366210938,1.0,0.001146693460756243,0.9600854282922723
2011-12-22 00:00:00-05:00,156.0399932861328,1.0,-0.00712656114710053,0.9532433207811072
2011-12-23 00:00:00-05:00,156.30999755859375,1.0,0.0017303530125498678,0.9548927682329138
2011-12-27 00:00:00-05:00,154.91000366210938,1.0,-0.008956521773084813,0.9463402503632745
2011-12-28 00:00:00-05:00,151.02999877929688,1.0,-0.02504683229674176,0.9226374248167689
2011-12-29 00:00:00-05:00,150.33999633789062,1.0,-0.004568644951223,0.9184222220040704
2011-12-30 00:00:00-05:00,151.99000549316406,1.0,0.010975184218875667,0.9285020750812742
2012-01-03 00:00:00-05:00,155.9199981689453,1.0,0.025856915150634707,0.952510274453839
2012-01-04 00:00:00-05:00,156.7100067138672,0.0,-0.001,0.9515577641793851
2012-01-05 00:00:00-05:00,157.77999877929688,1.0,0.005827847741614601,0.9571032979463738
2012-01-06 00:00:00-05:00,157.1999969482422,1.0,-0.0036760161968690808,0.9535849707210462
2012-01-09 00:00:00-05:00,156.5,0.0,-0.001,0.9526313857503251
2012-01-10 00:00:00-05:00,158.63999938964844,1.0,0.012674117505740878,0.9647051478729814
2012-01-11 00:00:00-05:00,159.6699981689453,1.0,0.006492680176876542,0.9709686698631071
2012-01-12 00:00:00-05:00,160.3800048828125,1.0,0.004446713358861265,0.9752862892184232
2012-01-13 00:00:00-05:00,159.25999450683594,1.0,-0.006983478874407978,0.9684753980211666
2012-01-17 00:00:00-05:00,160.5,1.0,0.007786045057981195,0.9760159911077056
2012-01-18 00:00:00-05:00,161.60000610351562,1.0,0.006853620582651931,0.9827052343933589
2012-01-19 00:00:00-05:00,161.22000122070312,1.0,-0.0023515152751236723,0.9803943880237389
2012-01-20 00:00:00-05:00,162.07000732421875,1.0,0.005272336540625755,0.9855633571799409
2012-01-23 00:00:00-05:00,163.16000366210938,1.0,0.006725466086455523,0.9921917301147078
2012-01-24 00:00:00-05:00,162.00999450683594,1.0,-0.007048352105060052,0.9851984134451307
2012-01-25 00:00:00-05:00,166.4199981689453,1.0,0.02722056546902296,1.0120160713582915
2012-01-26 00:00:00-05:00,167.27000427246094,0.0,-0.001,1.0110040552869333
2012-01-27 00:00:00-05:00,168.97000122070312,0.0,0.0,1.0110040552869333
2012-01-30 00:00:00-05:00,168.02999877929688,0.0,-0.0,1.0110040552869333
2012-01-31 00:00:00-05:00,169.30999755859375,0.0,0.0,1.0110040552869333
2012-02-01 00:00:00-05:00,169.55999755859375,1.0,0.00047658143999129796,1.011485881055439
2012-02-02 00:00:00-05:00,171.0500030517578,1.0,0.00878748239335847,1.0203742954263444
2012-02-03 00:00:00-05:00,167.63999938964844,1.0,-0.019935712372232683,1.0000324069607052
2012-02-06 00:00:00-05:00,167.17999267578125,1.0,-0.0027440152442257393,0.9972883027912852
2012-02-07 00:00:00-05:00,169.6999969482422,0.0,-0.001,0.9962910144884939
2012-02-08 00:00:00-05:00,168.5,1.0,-0.008071284442086268,0.9882496663234626
2012-02-09 00:00:00-05:00,168.02000427246094,1.0,-0.002848639332576064,0.9854344994535684
2012-02-10 00:00:00-05:00,167.13999938964844,0.0,-0.001,0.9844490649541149
2012-02-13 00:00:00-05:00,167.50999450683594,1.0,0.0012136838491002564,0.9856438748845117
2012-02-14 00:00:00-05:00,167.1199951171875,0.0,-0.001,0.9846582310096271
2012-02-15 00:00:00-05:00,168.11000061035156,0.0,0.0,0.9846582310096271
2012-02-16 00:00:00-05:00,168.0,0.0,-0.0,0.9846582310096271
2012-02-17 00:00:00-05:00,167.35000610351562,0.0,-0.0,0.9846582310096271
2012-02-21 00:00:00-05:00,171.02000427246094,0.0,0.0,0.9846582310096271
2012-02-22 00:00:00-05:00,172.94000244140625,0.0,0.0,0.9846582310096271
2012-02-23 00:00:00-05:00,173.02000427246094,0.0,0.0,0.9846582310096271
2012-02-24 00:00:00-05:00,172.22999572753906,0.0,-0.0,0.9846582310096271
2012-02-27 00:00:00-05:00,171.6999969482422,1.0,-0.004077273369589517,0.9806435102261845
2012-02-28 00:00:00-05:00,173.49000549316406,0.0,-0.001,0.9796628667159583
2012-02-29 00:00:00-05:00,164.2899932861328,1.0,-0.054029061708074866,0.9267326012370523
2012-03-01 00:00:00-05:00,166.61000061035156,0.0,-0.001,0.9258058686358152
2012-03-02 00:00:00-05:00,166.33999633789062,0.0,-0.0,0.9258058686358152
2012-03-05 00:00:00-05:00,165.64999389648438,0.0,-0.0,0.9258058686358152
2012-03-06 00:00:00-05:00,162.6999969482422,1.0,-0.0188086148924681,0.9083927425874572
2012-03-07 00:00:00-05:00,163.6300048828125,0.0,-0.001,0.9074843498448697
2012-03-08 00:00:00-05:00,165.27999877929688,0.0,0.0,0.9074843498448697
2012-03-09 00:00:00-05:00,166.3800048828125,1.0,0.005655409678363311,0.9126165456199458
2012-03-12 00:00:00-04:00,165.07000732421875,1.0,-0.007873527588344698,0.9054310340704272
2012-03-13 00:00:00-04:00,162.3000030517578,1.0,-0.016780784815864758,0.8902371907220855
2012-03-14 00:00:00-04:00,159.57000732421875,1.0,-0.01682067576220847,0.87526279958549
2012-03-15 00:00:00-04:00,161.0800018310547,0.0,-0.001,0.8743875367859045
2012-03-16 00:00:00-04:00,161.3000030517578,0.0,0.0,0.8743875367859045
2012-03-19 00:00:00-04:00,161.58999633789062,0.0,0.0,0.8743875367859045
2012-03-20 00:00:00-04:00,160.1300048828125,1.0,-0.010035159899535073,0.8656129180400973
2012-03-21 00:00:00-04:00,160.2100067138672,1.0,0.0004996054993768873,0.8660453830142818
2012-03-22 00:00:00-04:00,159.57000732421875,1.0,-0.0039947529044891406,0.8625857457050661
2012-03-23 00:00:00-04:00,161.52999877929688,1.0,0.012282956477502438,0.8731808488776754
2012-03-26 00:00:00-04:00,164.39999389648438,0.0,-0.001,0.8723076680287978
2012-03-27 00:00:00-04:00,163.24000549316406,1.0,-0.008055890793102538,0.8652804527171718
2012-03-28 00:00:00-04:00,161.50999450683594,1.0,-0.010597959618425579,0.8561102454206622
2012-03-29 00:00:00-04:00,161.27999877929688,1.0,-0.0014240340248994343,0.8548911153021181
2012-03-30 00:00:00-04:00,162.1199951171875,1.0,0.0052083106662228484,0.8593436538164053
2012-04-02 00:00:00-04:00,162.94000244140625,1.0,0.005058027072021742,0.8636902372815788
2012-04-03 00:00:00-04:00,159.88999938964844,1.0,-0.01871856515317416,0.8475231953028631
2012-04-04 00:00:00-04:00,157.2100067138672,1.0,-0.01676147780356274,0.8333174540767896
2012-04-05 00:00:00-04:00,158.30999755859375,1.0,0.006996951833534437,0.8391481361650084
2012-04-09 00:00:00-04:00,159.3699951171875,1.0,0.006695708261895694,0.8447668272732828
2012-04-10 00:00:00-04:00,161.10000610351562,1.0,0.010855311785985977,0.8539370345697924
2012-04-11 00:00:00-04:00,161.07000732421875,1.0,-0.00018621215493686005,0.8537780211144048
2012-04-12 00:00:00-04:00,162.6999969482422,1.0,0.010119758799926215,0.8624180487567609
2012-04-13 00:00:00-04:00,160.85000610351562,1.0,-0.011370564716820963,0.8526118685204177
2012-04-16 00:00:00-04:00,160.4600067138672,1.0,-0.0024246153239028123,0.8505446127186617
2012-04-17 00:00:00-04:00,160.25,1.0,-0.0013087791666472892,0.8494314376492313
2012-04-18 00:00:00-04:00,159.30999755859375,1.0,-0.005865849868369688,0.8444488003625076
2012-04-19 00:00:00-04:00,159.42999267578125,1.0,0.0007532177454423472,0.8450848541840581
2012-04-20 00:00:00-04:00,159.5399932861328,1.0,0.0006899618353195525,0.8456679304810517
2012-04-23 00:00:00-04:00,159.07000732421875,1.0,-0.0029458817957397354,0.8431766927194067
2012-04-24 00:00:00-04:00,159.3000030517578,1.0,0.0014458773932806146,0.8443958228379508
2012-04-25 00:00:00-04:00,159.6199951171875,1.0,0.0020087386020055664,0.8460919933226576
2012-04-26 00:00:00-04:00,161.02999877929688,0.0,-0.001,0.845245901329335
2012-04-27 00:00:00-04:00,161.3800048828125,1.0,0.0011735459614287133,0.8462378362432543
2012-04-30 00:00:00-04:00,161.8800048828125,1.0,0.003098277264045768,0.8488597156912621
2012-05-01 00:00:00-04:00,161.32000732421875,1.0,-0.003459337420944286,0.8459232235116392
2012-05-02 00:00:00-04:00,160.58999633789062,1.0,-0.004525235266453653,0.8420952219078921
2012-05-03 00:00:00-04:00,158.97000122070312,1.0,-0.010087771057537998,0.8336003581006386
2012-05-04 00:00:00-04:00,159.47000122070312,1.0,0.0031452475068289854,0.8362222375486463
2012-05-07 00:00:00-04:00,159.0800018310547,1.0,-0.0024455972073937904,0.8341771747797367
2012-05-08 00:00:00-04:00,156.0,1.0,-0.019361338921316418,0.8180263877784001
2012-05-09 00:00:00-04:00,154.47000122070312,1.0,-0.00980768448267233,0.8100034430685694
2012-05-10 00:00:00-04:00,154.77000427246094,1.0,0.0019421444253708842,0.8115765867400563
2012-05-11 00:00:00-04:00,153.55999755859375,1.0,-0.007818095757993637,0.8052316032699769
2012-05-14 00:00:00-04:00,151.3300018310547,1.0,-0.014521983348483536,0.7935380433356176
2012-05-15 00:00:00-04:00,149.74000549316406,1.0,-0.010506815031071648,0.7852004858941718
2012-05-16 00:00:00-04:00,149.4600067138672,1.0,-0.0018698996195085638,0.7837322398043604
2012-05-17 00:00:00-04:00,152.8000030517578,1.0,0.022347090779173184,0.8012463753138331
2012-05-18 00:00:00-04:00,154.5500030517578,1.0,0.011452879352412237,0.8104229533818601
2012-05-21 00:00:00-04:00,154.64999389648438,1.0,0.000646980541909592,0.8109472812634151
2012-05-22 00:00:00-04:00,152.0800018310547,0.0,-0.001,0.8101363339821517
2012-05-23 00:00:00-04:00,151.6199951171875,1.0,-0.004024767940088546,0.8068757232380395
2012-05-24 00:00:00-04:00,151.41000366210938,1.0,-0.001384985238363945,0.8057582122721606
2012-05-25 00:00:00-04:00,152.67999267578125,1.0,0.00838774838488221,0.812516709415752
2012-05-29 00:00:00-04:00,151.02000427246094,1.0,-0.010872337457110914,0.8036827535614427
2012-05-30 00:00:00-04:00,151.91000366210938,1.0,0.005893254962718419,0.8084190609373199
2012-05-31 00:00:00-04:00,151.6199951171875,1.0,-0.0019090812845146132,0.8068757232380396
2012-06-01 00:00:00-04:00,157.5,1.0,0.038781196888100666,0.8381673295251626
2012-06-04 00:00:00-04:00,157.32000732421875,1.0,-0.0011428106398809756,0.8372094629829806
2012-06-05 00:00:00-04:00,157.13999938964844,1.0,-0.0011442151423203262,0.8362515152381416
2012-06-06 00:00:00-04:00,157.2100067138672,1.0,0.0004455092560180507,0.8366240730285393
2012-06-07 00:00:00-04:00,154.5,0.0,-0.001,0.8357874489555107
2012-06-08 00:00:00-04:00,154.72999572753906,0.0,0.0,0.8357874489555107
2012-06-11 00:00:00-04:00,155.36000061035156,1.0,0.003071640277957922,0.8383546873475343
2012-06-12 00:00:00-04:00,156.4600067138672,1.0,0.007080368815616023,0.8442905477322553
2012-06-13 00:00:00-04:00,157.1199951171875,1.0,0.004218256263578635,0.8478519816235072
