Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2006-05-29 00:00:00-04:00,65.19999694824219,66.23999786376953,61.79999923706055,63.5,34523800,0.0,0.0,0.0
2006-06-05 00:00:00-04:00,63.81999969482422,64.19000244140625,59.709999084472656,60.45000076293945,45009700,0.0,0.0,0.0
2006-06-12 00:00:00-04:00,60.779998779296875,60.84000015258789,55.04999923706055,57.68000030517578,62225500,0.0,0.0,0.0
2006-06-19 00:00:00-04:00,56.849998474121094,58.77000045776367,56.150001525878906,57.9900016784668,34453400,0.0,0.0,0.0
2006-06-26 00:00:00-04:00,58.25,61.349998474121094,57.349998474121094,61.22999954223633,31360800,0.0,0.0,0.0
2006-07-03 00:00:00-04:00,61.959999084472656,63.20000076293945,61.439998626708984,62.630001068115234,22272200,0.0,0.0,0.0
2006-07-10 00:00:00-04:00,62.130001068115234,66.41999816894531,61.9900016784668,65.8499984741211,41011900,0.0,0.0,0.0
2006-07-17 00:00:00-04:00,64.79000091552734,65.22000122070312,61.209999084472656,61.709999084472656,38157600,0.0,0.0,0.0
2006-07-24 00:00:00-04:00,60.630001068115234,63.61000061035156,59.83000183105469,63.11000061035156,23247500,0.0,0.0,0.0
2006-07-31 00:00:00-04:00,63.119998931884766,65.22000122070312,62.439998626708984,64.27999877929688,21793700,0.0,0.0,0.0
2006-08-07 00:00:00-04:00,64.47000122070312,65.12999725341797,62.2400016784668,62.709999084472656,26270300,0.0,0.0,0.0
2006-08-14 00:00:00-04:00,62.38999938964844,62.900001525878906,60.29999923706055,61.040000915527344,22326900,0.0,0.0,0.0
2006-08-21 00:00:00-04:00,62.09000015258789,62.68000030517578,61.45000076293945,61.77000045776367,15562300,0.0,0.0,0.0
2006-08-28 00:00:00-04:00,61.79999923706055,62.29999923706055,60.31999969482422,62.13999938964844,18148500,0.0,0.0,0.0
2006-09-04 00:00:00-04:00,63.20000076293945,63.630001068115234,60.279998779296875,60.63999938964844,16526000,0.0,0.0,0.0
2006-09-11 00:00:00-04:00,58.849998474121094,59.25,56.65999984741211,57.400001525878906,34048500,0.0,0.0,0.0
2006-09-18 00:00:00-04:00,57.470001220703125,58.75,56.84000015258789,58.5,22302000,0.0,0.0,0.0
2006-09-25 00:00:00-04:00,58.150001525878906,60.27000045776367,57.779998779296875,59.470001220703125,18349500,0.0,0.0,0.0
2006-10-02 00:00:00-04:00,59.79999923706055,59.880001068115234,55.54999923706055,56.9900016784668,23579900,0.0,0.0,0.0
2006-10-09 00:00:00-04:00,57.459999084472656,58.599998474121094,56.47999954223633,58.56999969482422,14912000,0.0,0.0,0.0
2006-10-16 00:00:00-04:00,58.93000030517578,59.650001525878906,58.119998931884766,58.779998779296875,14465800,0.0,0.0,0.0
2006-10-23 00:00:00-04:00,57.880001068115234,59.56999969482422,56.869998931884766,59.400001525878906,19786000,0.0,0.0,0.0
2006-10-30 00:00:00-05:00,60.04999923706055,62.5,59.56999969482422,62.29999923706055,31490700,0.0,0.0,0.0
2006-11-06 00:00:00-05:00,62.16999816894531,63.130001068115234,60.869998931884766,62.4900016784668,25801900,0.0,0.0,0.0
2006-11-13 00:00:00-05:00,61.93000030517578,62.52000045776367,61.25,61.779998779296875,20613900,0.0,0.0,0.0
2006-11-20 00:00:00-05:00,62.060001373291016,63.68000030517578,61.560001373291016,63.5,17627300,0.0,0.0,0.0
2006-11-27 00:00:00-05:00,63.459999084472656,64.55000305175781,62.81999969482422,64.12000274658203,28040200,0.0,0.0,0.0
2006-12-04 00:00:00-05:00,64.02999877929688,64.41999816894531,61.869998931884766,62.04999923706055,26575700,0.0,0.0,0.0
2006-12-11 00:00:00-05:00,62.18000030517578,62.599998474121094,60.93000030517578,61.0,19442200,0.0,0.0,0.0
2006-12-18 00:00:00-05:00,60.849998474121094,61.83000183105469,60.650001525878906,61.650001525878906,14965700,0.0,0.0,0.0
2006-12-25 00:00:00-05:00,62.2400016784668,63.25,61.869998931884766,63.209999084472656,9694800,0.0,0.0,0.0
2007-01-01 00:00:00-05:00,63.58000183105469,64.0199966430664,59.65999984741211,60.16999816894531,25420600,0.0,0.0,0.0
2007-01-08 00:00:00-05:00,60.380001068115234,62.279998779296875,59.849998474121094,62.16999816894531,21895300,0.0,0.0,0.0
2007-01-15 00:00:00-05:00,62.20000076293945,63.15999984741211,61.7400016784668,63.0,15435700,0.0,0.0,0.0
2007-01-22 00:00:00-05:00,63.0099983215332,64.87999725341797,62.650001525878906,64.16999816894531,24984000,0.0,0.0,0.0
2007-01-29 00:00:00-05:00,63.849998474121094,65.62999725341797,63.65999984741211,64.27999877929688,27845600,0.0,0.0,0.0
2007-02-05 00:00:00-05:00,64.68000030517578,66.37999725341797,64.23999786376953,66.12000274658203,20144000,0.0,0.0,0.0
2007-02-12 00:00:00-05:00,66.0,66.66000366210938,65.41000366210938,66.36000061035156,23305200,0.0,0.0,0.0
2007-02-19 00:00:00-05:00,66.0999984741211,68.29000091552734,65.0,67.72000122070312,30576400,0.0,0.0,0.0
2007-02-26 00:00:00-05:00,67.97000122070312,68.33000183105469,63.34000015258789,63.709999084472656,50227200,0.0,0.0,0.0
2007-03-05 00:00:00-05:00,63.119998931884766,65.22000122070312,62.619998931884766,64.25,36264800,0.0,0.0,0.0
2007-03-12 00:00:00-04:00,64.54000091552734,64.98999786376953,63.09000015258789,64.62000274658203,28385700,0.0,0.0,0.0
2007-03-19 00:00:00-04:00,64.87999725341797,66.12999725341797,64.62999725341797,65.1500015258789,22778500,0.0,0.0,0.0
2007-03-26 00:00:00-04:00,65.36000061035156,66.4800033569336,64.93000030517578,65.73999786376953,23239000,0.0,0.0,0.0
2007-04-02 00:00:00-04:00,65.73999786376953,66.9800033569336,65.02999877929688,66.86000061035156,20238600,0.0,0.0,0.0
2007-04-09 00:00:00-04:00,66.87999725341797,67.97000122070312,66.45999908447266,67.83999633789062,21480900,0.0,0.0,0.0
2007-04-16 00:00:00-04:00,68.13999938964844,68.7300033569336,67.25,68.69999694824219,25707500,0.0,0.0,0.0
2007-04-23 00:00:00-04:00,68.41000366210938,68.6500015258789,66.5,67.55999755859375,20075000,0.0,0.0,0.0
2007-04-30 00:00:00-04:00,67.19999694824219,68.43000030517578,66.11000061035156,68.19000244140625,18301000,0.0,0.0,0.0
2007-05-07 00:00:00-04:00,68.41999816894531,68.45999908447266,65.80000305175781,66.44999694824219,17591200,0.0,0.0,0.0
2007-05-14 00:00:00-04:00,66.62999725341797,66.7300033569336,64.72000122070312,65.5199966430664,25297900,0.0,0.0,0.0
2007-05-21 00:00:00-04:00,65.29000091552734,65.88999938964844,64.5199966430664,64.94000244140625,33728400,0.0,0.0,0.0
2007-05-28 00:00:00-04:00,65.12000274658203,66.54000091552734,64.5999984741211,66.44000244140625,19251400,0.0,0.0,0.0
2007-06-04 00:00:00-04:00,66.61000061035156,66.76000213623047,63.7400016784668,64.22000122070312,23658400,0.0,0.0,0.0
2007-06-11 00:00:00-04:00,64.33999633789062,64.94000244140625,63.900001525878906,64.8499984741211,17281400,0.0,0.0,0.0
2007-06-18 00:00:00-04:00,65.19000244140625,65.55999755859375,64.12999725341797,64.77999877929688,11683500,0.0,0.0,0.0
2007-06-25 00:00:00-04:00,64.4800033569336,64.73999786376953,63.38999938964844,64.2699966430664,23378800,0.0,0.0,0.0
2007-07-02 00:00:00-04:00,64.51000213623047,65.2300033569336,63.880001068115234,64.95999908447266,16955400,0.0,0.0,0.0
2007-07-09 00:00:00-04:00,65.0,66.29000091552734,64.98999786376953,66.02999877929688,22632400,0.0,0.0,0.0
2007-07-16 00:00:00-04:00,66.19000244140625,68.0,65.6500015258789,67.58000183105469,21713400,0.0,0.0,0.0
2007-07-23 00:00:00-04:00,67.80000305175781,68.0,64.7300033569336,65.41000366210938,31231900,0.0,0.0,0.0
2007-07-30 00:00:00-04:00,65.37000274658203,66.91999816894531,65.06999969482422,66.69000244140625,29485200,0.0,0.0,0.0
2007-08-06 00:00:00-04:00,66.66000366210938,67.54000091552734,65.23999786376953,66.56999969482422,29611400,0.0,0.0,0.0
2007-08-13 00:00:00-04:00,66.44999694824219,66.5199966430664,63.470001220703125,65.01000213623047,39021800,0.0,0.0,0.0
2007-08-20 00:00:00-04:00,65.05999755859375,66.20999908447266,64.7300033569336,66.11000061035156,19880600,0.0,0.0,0.0
2007-08-27 00:00:00-04:00,66.01000213623047,66.7699966430664,65.4800033569336,66.5199966430664,16926200,0.0,0.0,0.0
2007-09-03 00:00:00-04:00,66.73999786376953,70.0,66.58999633789062,69.38999938964844,43749400,0.0,0.0,0.0
2007-09-10 00:00:00-04:00,69.95999908447266,70.97000122070312,68.7300033569336,69.98999786376953,39159300,0.0,0.0,0.0
2007-09-17 00:00:00-04:00,70.4000015258789,73.0999984741211,70.3499984741211,72.33999633789062,54531100,0.0,0.0,0.0
2007-09-24 00:00:00-04:00,72.56999969482422,73.80000305175781,71.63999938964844,73.51000213623047,35962700,0.0,0.0,0.0
2007-10-01 00:00:00-04:00,73.48999786376953,73.9800033569336,71.23999786376953,73.4000015258789,43505400,0.0,0.0,0.0
2007-10-08 00:00:00-04:00,72.66000366210938,74.58999633789062,72.0999984741211,74.58999633789062,29374300,0.0,0.0,0.0
2007-10-15 00:00:00-04:00,74.98999786376953,76.29000091552734,73.77999877929688,75.69999694824219,37838200,0.0,0.0,0.0
2007-10-22 00:00:00-04:00,74.08999633789062,77.73999786376953,73.83999633789062,77.69000244140625,32425500,0.0,0.0,0.0
2007-10-29 00:00:00-04:00,78.2699966430664,79.9000015258789,76.88999938964844,79.83000183105469,38819400,0.0,0.0,0.0
2007-11-05 00:00:00-05:00,79.68000030517578,83.62999725341797,79.11000061035156,82.18000030517578,53534700,0.0,0.0,0.0
2007-11-12 00:00:00-05:00,80.41000366210938,80.68000030517578,77.16999816894531,77.75,53425100,0.0,0.0,0.0
2007-11-19 00:00:00-05:00,77.83999633789062,81.61000061035156,76.11000061035156,81.25,30694000,0.0,0.0,0.0
2007-11-26 00:00:00-05:00,82.25,82.25,76.9800033569336,77.31999969482422,43192600,0.0,0.0,0.0
2007-12-03 00:00:00-05:00,77.38999938964844,79.6500015258789,77.30000305175781,78.5999984741211,36841600,0.0,0.0,0.0
2007-12-10 00:00:00-05:00,79.1500015258789,80.91999816894531,77.81999969482422,78.5199966430664,40511800,0.0,0.0,0.0
2007-12-17 00:00:00-05:00,78.12999725341797,80.31999969482422,77.80999755859375,80.0999984741211,29841000,0.0,0.0,0.0
2007-12-24 00:00:00-05:00,80.20999908447266,83.0199966430664,80.13999938964844,83.0,18945200,0.0,0.0,0.0
2007-12-31 00:00:00-05:00,82.73999786376953,85.94000244140625,81.9800033569336,85.12999725341797,34062800,0.0,0.0,0.0
2008-01-07 00:00:00-05:00,85.23999786376953,88.76000213623047,84.56999969482422,88.58000183105469,46487500,0.0,0.0,0.0
2008-01-14 00:00:00-05:00,89.44999694824219,90.3499984741211,86.31999969482422,87.41999816894531,83544700,0.0,0.0,0.0
2008-01-21 00:00:00-05:00,86.13999938964844,91.08000183105469,85.7699966430664,90.30000305175781,55292700,0.0,0.0,0.0
2008-01-28 00:00:00-05:00,90.95999908447266,92.58000183105469,89.22000122070312,89.3499984741211,59430000,0.0,0.0,0.0
2008-02-04 00:00:00-05:00,88.51000213623047,91.0,87.30000305175781,91.0,48341800,0.0,0.0,0.0
2008-02-11 00:00:00-05:00,91.04000091552734,91.45999908447266,88.62999725341797,89.1500015258789,39565500,0.0,0.0,0.0
2008-02-18 00:00:00-05:00,91.2300033569336,94.22000122070312,90.75,93.38999938964844,39533100,0.0,0.0,0.0
2008-02-25 00:00:00-05:00,93.70999908447266,96.23999786376953,92.11000061035156,96.18000030517578,50892200,0.0,0.0,0.0
2008-03-03 00:00:00-05:00,97.5199966430664,98.1500015258789,94.38999938964844,96.08999633789062,76800200,0.0,0.0,0.0
2008-03-10 00:00:00-04:00,95.0,99.52999877929688,94.87999725341797,98.70999908447266,65636500,0.0,0.0,0.0
2008-03-17 00:00:00-04:00,99.31999969482422,100.44000244140625,89.80000305175781,89.91000366210938,113896300,0.0,0.0,0.0
2008-03-24 00:00:00-04:00,90.6500015258789,94.08999633789062,89.77999877929688,91.87999725341797,58901700,0.0,0.0,0.0
2008-03-31 00:00:00-04:00,92.55999755859375,92.6500015258789,86.05000305175781,90.25,64928700,0.0,0.0,0.0
2008-04-07 00:00:00-04:00,90.7300033569336,92.55999755859375,89.72000122070312,91.30000305175781,38845800,0.0,0.0,0.0
2008-04-14 00:00:00-04:00,91.31999969482422,93.70999908447266,88.95999908447266,90.62000274658203,38067600,0.0,0.0,0.0
2008-04-21 00:00:00-04:00,90.79000091552734,91.3499984741211,87.0999984741211,87.2699966430664,78168100,0.0,0.0,0.0
2008-04-28 00:00:00-04:00,87.87999725341797,88.4000015258789,83.56999969482422,84.58000183105469,66871100,0.0,0.0,0.0
2008-05-05 00:00:00-04:00,85.68000030517578,87.58999633789062,85.19999694824219,87.41999816894531,43915300,0.0,0.0,0.0
2008-05-12 00:00:00-04:00,86.91999816894531,89.30000305175781,84.91999816894531,89.0999984741211,42533600,0.0,0.0,0.0
2008-05-19 00:00:00-04:00,89.56999969482422,92.11000061035156,88.87000274658203,91.2300033569336,42887600,0.0,0.0,0.0
2008-05-26 00:00:00-04:00,89.83999633789062,89.87000274658203,86.0999984741211,87.44999694824219,33346700,0.0,0.0,0.0
2008-06-02 00:00:00-04:00,87.47000122070312,89.05999755859375,85.66000366210938,89.05999755859375,52393200,0.0,0.0,0.0
2008-06-09 00:00:00-04:00,88.54000091552734,89.23999786376953,84.83000183105469,85.83000183105469,51484700,0.0,0.0,0.0
2008-06-16 00:00:00-04:00,88.19999694824219,89.61000061035156,86.69999694824219,88.94999694824219,40676600,0.0,0.0,0.0
2008-06-23 00:00:00-04:00,87.01000213623047,91.81999969482422,86.12999725341797,91.47000122070312,63978400,0.0,0.0,0.0
2008-06-30 00:00:00-04:00,91.88999938964844,93.3499984741211,90.52999877929688,92.05999755859375,43838700,0.0,0.0,0.0
2008-07-07 00:00:00-04:00,90.56999969482422,95.5,89.93000030517578,95.16000366210938,77690200,0.0,0.0,0.0
2008-07-14 00:00:00-04:00,95.08999633789062,97.5,94.0199966430664,94.16999816894531,105257600,0.0,0.0,0.0
2008-07-21 00:00:00-04:00,94.75,95.86000061035156,90.25,91.69000244140625,71340900,0.0,0.0,0.0
2008-07-28 00:00:00-04:00,91.38999938964844,92.0,88.08000183105469,89.56999969482422,61051600,0.0,0.0,0.0
2008-08-04 00:00:00-04:00,89.08000183105469,89.68000030517578,83.83000183105469,84.43000030517578,71045000,0.0,0.0,0.0
2008-08-11 00:00:00-04:00,84.45999908447266,84.48999786376953,76.61000061035156,77.62999725341797,106002900,0.0,0.0,0.0
2008-08-18 00:00:00-04:00,78.52999877929688,84.54000091552734,77.69999694824219,81.08000183105469,70428800,0.0,0.0,0.0
2008-08-25 00:00:00-04:00,81.0999984741211,83.12999725341797,80.55999755859375,81.70999908447266,36665400,0.0,0.0,0.0
2008-09-01 00:00:00-04:00,78.16000366210938,80.2699966430664,77.9800033569336,78.9800033569336,44997200,0.0,0.0,0.0
2008-09-08 00:00:00-04:00,80.0999984741211,80.3499984741211,72.51000213623047,75.55000305175781,100950000,0.0,0.0,0.0
2008-09-15 00:00:00-04:00,76.63999938964844,90.77999877929688,76.0,85.9800033569336,186044800,0.0,0.0,0.0
2008-09-22 00:00:00-04:00,86.8499984741211,90.16999816894531,85.01000213623047,86.63999938964844,117578000,0.0,0.0,0.0
2008-09-29 00:00:00-04:00,87.05999755859375,92.0,81.05000305175781,82.58999633789062,124499400,0.0,0.0,0.0
2008-10-06 00:00:00-04:00,85.83999633789062,90.83999633789062,81.37999725341797,83.22000122070312,138211800,0.0,0.0,0.0
2008-10-13 00:00:00-04:00,83.61000061035156,84.38999938964844,75.0,77.20999908447266,92300300,0.0,0.0,0.0
2008-10-20 00:00:00-04:00,77.7699966430664,78.55999755859375,66.0,72.20999908447266,82598600,0.0,0.0,0.0
2008-10-27 00:00:00-04:00,71.12999725341797,76.36000061035156,70.5999984741211,71.33999633789062,57149800,0.0,0.0,0.0
2008-11-03 00:00:00-05:00,71.55000305175781,75.69000244140625,71.05999755859375,72.5,45290700,0.0,0.0,0.0
2008-11-10 00:00:00-05:00,74.80000305175781,74.91999816894531,68.80999755859375,73.30000305175781,54116100,0.0,0.0,0.0
2008-11-17 00:00:00-05:00,72.43000030517578,79.0,72.0,78.8499984741211,73858200,0.0,0.0,0.0
2008-11-24 00:00:00-05:00,80.44999694824219,81.72000122070312,79.27999877929688,80.30999755859375,50207600,0.0,0.0,0.0
2008-12-01 00:00:00-05:00,77.1500015258789,77.62999725341797,72.91000366210938,74.5199966430664,55983500,0.0,0.0,0.0
2008-12-08 00:00:00-05:00,76.4800033569336,81.94000244140625,75.30000305175781,80.80999755859375,59455300,0.0,0.0,0.0
2008-12-15 00:00:00-05:00,81.33000183105469,86.91000366210938,81.2300033569336,82.62999725341797,82037700,0.0,0.0,0.0
2008-12-22 00:00:00-05:00,83.56999969482422,85.97000122070312,81.58999633789062,85.5999984741211,20163100,0.0,0.0,0.0
2008-12-29 00:00:00-05:00,86.5,87.0999984741211,84.27999877929688,86.2300033569336,30444800,0.0,0.0,0.0
2009-01-05 00:00:00-05:00,83.62000274658203,85.69999694824219,82.20999908447266,83.91999816894531,55336900,0.0,0.0,0.0
